game_id,moves,num_moves
22552,c4 e5 Nc3 f5 g3 Nf6 Bg2 c6 Bh3 d5 cxd5 cxd5 Bg2 Nc6 e3 Be6 Nge2 Bb4 a3 Ba5 b4 Bb6 Na4 O-O Nc5 Bxc5 bxc5 d4 exd4 Nxd4 Nxd4 exd4 O-O d3 Qe1 Bd5 Qe3 Re8 Qg5 Bxg2 Kxg2 Qd5+ Kg1 Ne4 Qe3 Nxc5 Qf4 Nb3 Rb1 Nxc1 Rbxc1 Rac8 Rb1 h6 Rb4 g5 Qd4 Qf3 Rb3 Rcd8 Qc4+ Kh7 Qc7+ Kg6 Rxb7 Rf8 Qg7+ Kh5 Rf7 Rxf7 Qxf7+ Kg4 Qc4+ Kh3 Qg4+ Kxg4,76
22553,d4 e6 Nf3 f5 Bf4 Nf6 e3 d5 Bd3 Bd6 Ne5 c6 Nd2 O-O h4 Qe7 Bg5 Nbd7 f4 Qd8 h5 Be7 h6 g6 Ndf3 Ne4 Qe2 Nxg5 fxg5 Bxg5 O-O-O Bf6 g4 c5 gxf5 exf5 Rdg1 Nxe5 dxe5 Bh8 Nh4 c4 Bxc4 dxc4 Qxc4+ Rf7 Nxg6 hxg6 Rxg6+ Kf8 h7 Ke7 Rg8 Qb6 Qh4+ Kd7 Rxh8 Qxe3+ Kb1 Qxe5 Qd8+ Kc6 Rd1 Rd7 Rxd7 Bxd7 Qg5 Qe1+ Qc1 Qxc1+ Kxc1 Rxh8,72
22554,e4 e5 Nf3 Nc6 Bc4 h6 d4 exd4 c3 dxc3 O-O Bc5 Qb3 Qe7 Nxc3 Na5 Qa4 Nxc4 Qxc4 Bb6 e5 c6 Bf4 Qd8 Ne4 Bc7 Nd6+ Bxd6 exd6 Nf6 Rae1+ Kf8 Be5 b5 Qh4 Kg8 Bxf6 Qxf6 Re8+ Kh7 Qe4+ g6 Re7 Rf8 Nh4 Qxd6 Re1 Bb7 Qg4 Rad8 f4 c5 Kh1 Rde8 Rxe8 Rxe8 Rxe8 h5 Qe2 Qf6 Nf3 Bxf3 Qxf3 Qxb2 h3 Qxa2 Re7 Kg7 Rxd7 Qb1+ Kh2 c4 Qb7 Qf5 Qxa7 Qxf4+ Kh1 Qf1+ Kh2 Qf4+ Kh1 Qf1+ Qg1 Qf5 Rd1 c3 Rf1 Qd5 Qf2 b4 Qf6+ Kg8 Re1 Qb5,94
22555,e4 c6 Nc3 d5 Nf3 dxe4 Nxe4 Bf5 d3 Bxe4 dxe4 Qxd1+ Kxd1 Nd7 Bf4 O-O-O Bc4 Ne5+ Ke2 Nxc4 Rad1 e6 b3 Nb6 Ne5 Rxd1 Rxd1 Nf6 Nxf7 Rg8 Rd8#,31
22556,d4 d5 Nf3 c6 c4 Nf6 g3 Bg4 Bg2 e6 O-O Nbd7 Nc3 Bd6 b3 O-O Bb2 Bxf3 Bxf3 e5 cxd5 cxd5 Nxd5 e4 Nxf6+ Nxf6 Bg2 Qb6 Rc1 Rac8 e3 Rxc1 Qxc1 Bb8 Qc2 Qe6 Rc1 Qg4 Ba3 Re8 Qc5 b6 Qc6 Bxg3 hxg3 Qf5 Qb7 h5 Qxa7 h4 Qxb6 h3 Bh1 Qh5 Qc5 h2+ Kf1 Qh3+ Ke1 Qg4 Qd6,61
22557,e4 c5 Nf3 Nc6 Bc4 e6 c3 g6 d4 cxd4 cxd4 Bg7 Bg5 Nge7 d5 exd5 Bxd5 O-O Nc3 h6 Bh4 g5 Bg3 Nxd5 Nxd5 Ne7 Qb3 Nxd5 exd5 Re8+ Kd2 d6 Rhe1 Qa5+ Qc3 Qxd5+ Qd3 Qxd3+ Kxd3 Bf5+ Kc4 Rac8+ Kb3 Rxe1 Rxe1 Rc2 Kb4 Rxb2+ Ka3 d5 Re8+ Kh7 Re7 Be6 Be5 Rxf2 Bxg7 Kxg7 Rxb7 Rxg2 Nd4 Kf6 Rxa7 Rxh2 Ra6 g4 Kb4 g3 a4 Rf2,70
22558,e4 c6 Nf3 d5 Nc3 Nf6 e5 Ne4 Nxe4 dxe4 Ng5 Bf5 Qe2 Qd5 g3 h6 Nh3 Bxh3 Bxh3 Nd7 Bg2 Qxe5 Qxe4 Qxe4+ Bxe4 Nf6 Bf3 O-O-O O-O e6 d3 Bd6 Be3 Kb8 a4 Nd5 Bd2 Rhe8 a5 Kc7 a6 b6 Rfe1 Re7 h3 Nb4 Bxb4 Bxb4 c3 Bd6 d4 c5 dxc5 Bxc5 Kg2 Rd2 Re2 Rxe2 Bxe2 Rd7 Rd1 Rxd1 Bxd1 Kd6 f4 Kc6 b4 Be7 Be2 Bf6 c4 Bc3 b5+ Kc5 Kf3 Bf6 Ke4 Bc3 g4 f6 h4 Bd4 f5 e5 Bd3 Bf2 Be2 Bxh4 Bd3 Bg5 Be2 Kd6 Bd3 Kc5 Be2 Kd6 Bd3 Ke7 Kd5 Be3 Kc6 Bf4 Kb7 h5 gxh5 e4 Bxe4 Be5 Kxa7 Bd4 Kb7 Bc5 a7 Bd4 a8=Q Be5 Qc8 Bc7 Qxc7+ Kf8 Qxb6 Kg8 Qc5 Kh7 Qd6 Kh6 Qe7 Kxh5 Qf7+ Kg5 Qg6+ Kf4 Qxg7 Kxe4 Qxf6 Kd3 Qe6 Kc3 f6 Kb4 c5 Kxb5 c6 Kb4 c7 Ka3 f7 Kb2 f8=Q Ka1 Qff6+ Kb1 Qe1+ Kc2 Qff2+ Kd3 Qee3+ Kc4 Qff4+ Kd5 Qee5#,161
22559,e4 e5 Nc3 Nc6 Nf3 Nf6 Bb5 d6 d3 Bd7 Bg5 h6 Bxf6 Qxf6 Nd5 Qd8 Nd2 Nd4 Bxd7+ Qxd7 c3 Nc6 O-O O-O-O b4 Ne7 a4 Nxd5 exd5 f5 c4 g5 c5 g4 c6 bxc6 dxc6 Qxc6 Rc1 Qb6 b5 h5 Nc4 Qc5 Qb3 h4 a5 g3 Nb6+ Qxb6 axb6 axb6 Qe6+ Kb7 Qxf5 gxf2+ Rxf2 Be7 Qe4+ Kb8 Ra1 Rhf8 Qa8#,63
22560,e4 d6 Nf3 Nf6 Nc3 g6 Bc4 Bg7 d4 O-O O-O Nbd7 Bg5 Nb6 Bb3 Qe8 Re1 e5 d5 Nbd7 Nb5 Qd8 c4 a6 Nc3 Nc5 Bc2 Qd7 b4 Ncxe4 Nxe4 Ng4 h3 Nh6 c5 f5 Ng3 f4 Ne4 Nf5 cxd6 cxd6 Ba4 b5 Bb3 h6 Bh4 g5 Bxg5 hxg5 Nfxg5 Qe7 Qh5 Bf6 Qg6+ Qg7 Nxf6+ Rxf6 Qe8+ Rf8 Qc6 Qxg5 Qxa8 Nh4 Kf1 Qxg2+ Ke2 Qf3+ Kd2 Bxh3 Qc6 Qxf2+ Kc3 Qf3+ Kb2 Rc8 Qxd6 Qc3+ Ka3 Qc7 Qh6 Ng6,82
22561,e4 e5 Bc4 Nf6 d4 d5 dxe5 dxc4 Qxd8+ Kxd8 exf6 gxf6 Nc3 Be6 Bf4 Bd6 O-O-O Ke7 Bh6 Rg8 g3 Nc6 Nf3 Bg4 Nd5+ Ke6 Nd4+ Nxd4 Rxd4 b5 Be3 c6 Nf4+ Bxf4 Bxf4 Rgd8 Rxd8 Rxd8 h3 Bf3 Re1 a5 Re3 Bg2 Bc7 Rd4 Bxa5 Rxe4 Rxe4+ Bxe4 Kd2 h5 Ke3 Bxc2 Bc3 c5 g4 hxg4 hxg4 b4 Bd2 Bb1 a3 c3 bxc3 bxa3 c4,67
22562,e4 c6 d4 d5 exd5 cxd5 Nc3 g6 Nf3 Bg7 Bg5 Bg4 Qd2 Nc6 h3 Bxf3 gxf3 Nxd4 O-O-O Nxf3 Qf4 Nxg5 Qxg5 e6 Bb5+ Kf8 Qf4 Bh6,28
22563,e4 e5 Nf3 Nc6 d4 d5 dxe5 dxe4 Qxd8+ Nxd8 Nd4 Bb4+ c3 Bc5 Be3 Bxd4 Bxd4 Ne7 Bc4 O-O O-O a6 Nd2 b5 Bb3 Ne6 Rae1,27
22564,e4 e5 Nf3 d6 Nc3 c6 Bc4 Be7 O-O Bg4 h3 Bh5 g4 Bg6 Re1 h5 Nh2 hxg4 Qxg4 Rh4 Qg3 Bg5 d3 Bxc1 Raxc1 Rf4 Ne2 Rf6 f4 exf4 Nxf4 Nh6 Ng4 Nxg4 hxg4 d5 e5 Re6 Nxe6 fxe6 Bb3 Qg5 Kg2 Nd7 c4 Bxd3 cxd5 cxd5 Qxd3 Qxg4+ Qg3 Qxg3+ Kxg3 Ke7 Rc7 b6 Ba4 Rd8 Rxd7+ Rxd7 Bxd7 Kxd7 Kg4 Kc6 Rc1+ Kb5 Kg5,67
22565,e4 c5 c3 d6 d4 b6 d5 e5 c4 Nf6 Nc3 Be7 h3 Nbd7 a4 Nf8 Nf3 Ng6 g3 Bd7 Bg2 Qc8 a5 O-O Bg5 h6 Be3 Kh7 Qc1 Nh5 Qd1 Nf6 Qc1 Rb8 a6 Re8 Nb5 Ra8 Nd2 Bf8 Qc3 Nh5 Nf1 f5 f4 exf4 gxf4 Ngxf4 Bf3 Be7 Rg1 Bf6 Qc1 g6 Nxd6 Qc7 Nxe8 Rxe8 Bxh5 Nd3+ Kd2 Nxc1 Bxg6+ Kh8 Rxc1 Rxe4 Bf7 Bg7 Rg6 f4 Bf2 Bxh3 Be6 Bxe6 dxe6 Qd6+ Kc2 Rxe6 Rxe6 Qxe6 Nd2 Qe2 Bh4 f3 Rf1 Bd4 Rxf3 Be3 Bf6+ Kh7,90
22566,d4 d5 c4 Nf6 Nf3 e6 Nc3 Bb4 Qa4+ Nc6 cxd5 Bxc3+ bxc3 Nxd5 Ne5 Bd7 Nxd7 Qxd7 c4 Nf6 e3 O-O c5 a6 Bd3 b5 cxb6 cxb6 O-O b5 Qc2 h6 Bb2 Nb4 Qb3 Nxd3 Qxd3 Nd5 Rac1 Rac8 a3 Rxc1 Rxc1 Rc8 Rxc8+ Qxc8 h3 Qc6 e4 Nf4 Qe3 Ng6 f3 a5 g3 b4 a4 Qxa4 Qd3 Qa2 Qc2 b3 Qc3 a4 d5 Qb1+ Kf2 Qc2+ Ke3 Qxc3+ Bxc3 exd5 exd5 a3 d6 Nf8 Kd3 Nd7 Kc4 b2,80
22567,d4 Nf6 Bf4 g6 Be5 Bg7 Bxf6 Bxf6 e3 O-O Nf3 b6 Be2 Bb7 O-O d6 Nbd2 Nd7 c3 c5 Re1 cxd4 cxd4 Bg7 h3 e5 dxe5 Nxe5 Nxe5 dxe5 Rb1 f5 Bc4+ Kh8 Nf3 Qxd1 Rexd1 Bxf3 gxf3 e4 f4 Rac8 Ba6 Rc2 Rd7 Ra8 a4 h5 b4 Rb2 Rxb2 Bxb2 Bb7 Rb8 b5 Bg7 Bc6 a5 bxa6 b5 axb5,61
22568,e4 Nf6 Bc4 Nxe4 Qf3 Nf6 Nc3 g6 Nd5 Bg7 Nxf6+ Bxf6 b3 O-O Bb2 e6 Bxf6 Qe8 O-O-O d5 Bd3 Nc6 Re1 Nd4 Qf4 Nc6 Nh3 Qd7 Ng5 d4 Qh4 Nd8 Qxh7#,33
22569,e4 e5 Nf3 d5 exd5 Qxd5 Nc3 Qe6 d3 Nf6 Be2 e4 dxe4 Nxe4 Nxe4 Qxe4 O-O Be7 Bb5+ c6 Bd3 Qd5 Re1 Be6 c4 Qd6 a3 O-O b4 Rd8 c5 Qc7 Ng5 b6 Nxe6 fxe6 cxb6 Qxb6 Rxe6 Qd4 Rxe7 Kf8 Re3 Qxa1 Rf3+ Kg8 Bc4+ Rd5 Bxd5+ cxd5 Qxd5+ Kh8 Qd8#,53
22570,c4 Nf6 Nc3 e5 g3 Be7 Bg2 d6 e3 Nc6 Nge2 O-O O-O h6 d3 Be6 f4 exf4 Nxf4 Bd7 d4 Re8 e4 Nh7 Qf3 Nxd4 Qf2 Bg5 Qxd4 c5 Qf2 b5 Ncd5 bxc4 Nh5 Bxc1 Qxf7+ Kh8 Qxg7#,39
22571,e4 c6 d3 d5 Nd2 e5 Ngf3 Bg4 Be2 Bd6 c3 Nd7 Qb3 Nb6 a4 a5 Nf1 Be6 exd5 Bxd5 c4 Be6 Be3 c5 N1d2 Nf6 Bg5 Rb8 Ne4 h6 Nxf6+ gxf6 Be3 f5 Bxc5 Bxc5 Qb5+ Nd7 Nxe5 Bd4 Nf3 Bf6 d4 f4 d5 Bg4 c5 O-O O-O Qc7 Rac1 Bxf3 Bxf3 Ne5 Be4 Kh8 d6 Qd7 Qe2 Rg8 Qh5 Bg7 Rc3 Qg4 Rh3 Qxh5 Rxh5 Rbc8 Rc1 Rgd8 Rc3 Ng4 Bxb7 Rb8 Rb3 Re8 g3 f3 Kf1 Ne5 c6 Nxc6 Rxf3 Rxb7 Rd5 Rxb2 d7 Rb1+ Kg2 Ree1 Rxf7 Rg1+ Kh3 Kh7 d8=Q Nxd8 Rxd8,97
22572,e4 c5 Nf3 d6 c3 e6 d4 cxd4 cxd4 Nf6 Nc3 Be7 Bc4 O-O O-O a6 a4 b6 e5 dxe5 dxe5 Nfd7 Qb3 Bb7 Rd1 Qe8 Bxe6 Nc5 Bxf7+ Qxf7 Qxb6 Bxf3 gxf3 Qxf3 Be3 Nbd7 Qc7 Qg4+ Kh1 Rac8 Qa7 Rf3 Rg1 Qf5 Nd5 Bf8 Nb6 Nxb6 Qxb6 Qxe5 b4 Ne4 Qb7 Re8 Bh6 Rh3 f4 Qf6 Qd5+ Kh8 Bg5 Nxg5 fxg5 Qf3+ Qxf3 Rxf3 b5 axb5 a5 Ra8 a6 g6 Rgd1 Bc5 Rd5 Rf5 Rxf5 gxf5 Kg2 Kg7 Kf3 b4 h4 Kg6 Kf4 Bd4 Rb1 Bc3 Rh1 Rxa6 h5+ Kg7 Kxf5 Ra5+ Kg4 Bd2 h6+ Kg8 g6 Rg5+ Kf3 Rxg6,102
22573,Nf3 d5 e4 dxe4 Ng5 e3 fxe3 h6 Qh5 g6 Qh4 Bg7 Nxf7 Kxf7 Bc4+ e6 O-O+ Bf6 Qe4 Qd6 Nc3 c6 Qf3 Kg7 Ne4 Qe7 Nxf6 Nxf6 e4 Rf8 d3 Nbd7 Bd2 Ne5 Qh3 Nxc4 Qxh6+ Kf7 dxc4 Ke8 e5 Qc5+ Be3 Qxe5 Qxg6+ Kd7 Rad1+ Ke7 Bd4 Qh5 Bxf6+ Rxf6 Qxf6+ Ke8 Rd8#,55
22574,d4 e6 c4 d6 Nc3 Nd7 g3 Ne7 Bg2 Ng6 Nf3 Be7 e4 Bf6 O-O e5 d5 c6 b4 Nb6 Qe2 Bg4 h3 Bd7 Bb2 O-O a4 a5 bxa5 Rxa5 dxc6 bxc6 Rad1 Qc7 Nd2 Nxa4 Nxa4 Rxa4 f4 exf4 Bxf6 gxf6 gxf4 f5 Qh5 Qc8 Nf3 f6 Rxd6 Nxf4 Qh6 Ne2+ Kf2 Ra2 Nd2 Nc3 Kg1 Be6 exf5 Ne2+ Kf2 Nc3 fxe6 Ne4+ Bxe4 Rxd2+ Rxd2 Qxe6 Qxh7#,69
22575,e4 d5 exd5 Nf6 c4 Bd7 Nc3 e5 Nf3 Bd6 d4 exd4 Nxd4 O-O Bd3 Re8+ Be3 Bg4 Nce2 Bh5 Qc2 Bg6 Bxg6 hxg6 O-O Nbd7 Bf4 Nc5 Bxd6 Qxd6 f3 a6 b4 Ncd7 Rad1 Re5 a3 Rae8 Rfe1 Re3 Qd2 c5 Nc2 b5 Nxe3 bxc4 Nxc4 Qb8 bxc5 Nxc5 Nd4 Rxe1+ Rxe1 Qa7 Kh1 a5 Nc6 Qc7 N4xa5 Qd6 Nb4 Nfd7 Qd4 f6 Nac6 Ne5 f4 Ned7 Qe3 Kf7 Nd8+ Kg8 Qe8+ Kh7 Nf7 Qxf4 Qh8#,77
22576,e3 e6 d3 d5 b3 c5 Bb2 Nf6 Nc3 a6 Qe2 b5 O-O-O Bb7 g3 Be7 Bg2 Nbd7 f4 O-O Nf3 Qb6 h3 a5 g4 a4 Nb1 axb3 axb3 c4 dxc4 bxc4 bxc4 Rab8 cxd5 Bxd5 c4 Bxc4 Qc2 Bb3 Qc3 Bxd1 Rxd1 Rbc8 Rd2 Rxc3+ Nxc3 Bb4 Rc2 Bxc3 Rxc3 Ne4 Rc2 Qxe3+ Kb1 Rb8 Nh4 Nc3+ Rxc3 Qxc3,60
22577,e4 e5 Nf3 d6 h3 Nf6 Nc3 c6 Bc4 Be6 Bxe6 fxe6 d3 d5 exd5 exd5 Bg5 Be7 Nxe5 O-O Bxf6 Bxf6 d4 Re8 O-O Bxe5 dxe5 Rxe5 Re1 Rxe1+ Qxe1 h6 Qe6+ Kh8 Re1 Na6 Qe7 d4 Qxd8+ Rxd8 Ne4 c5 a3 Re8 f3 b6 Kf2 Nc7 Nd6 Rxe1 Kxe1 Kh7 a4 Nd5 Nb5 a5 Nd6 Kg6 Ne4 Kf5 g4+ Kf4 Ke2 g6 h4 g5 h5 Nb4 c3 d3+ Kd2 Nd5 Kxd3 Ne3 Nd6 Ng2 Nc8 Ne1+ Ke2 Nxf3 Nxb6 Kxg4 Nd7 Kxh5 Nxc5 g4 Ne4 Kh4 Kf2 Ne5 Ng3 Nd3+ Kg2 Nf4+ Kh2 h5 c4 Ne6 Nf5+ Kg5 Ng3 Kh4 Ne4 Ng5 Nxg5 Kxg5 c5 Kh4 c6 g3+ Kg2 Kg4 c7 h4 c8=Q+ Kh5 Qf5+ Kh6 Qxa5,119
22578,e4 e5 Nf3 Nf6 Nc3 Nc6 d4 d6 d5 Nb4 a3 Na6 Bb5+ Bd7 Bxa6 bxa6 h3 c5 Bg5 Be7 Qd2 O-O h4 h6 Bxh6 Ng4 Bg5 Bxg5 hxg5 f6 gxf6 Qxf6 O-O-O Qf4 Qxf4 Rxf4 Rd2 a5 Rf1 a6 Ng5 Raf8 f3 Ne3 Rh1 Nxg2 Rxg2 Rxf3 Ne6 Rf1+ Rxf1 Rxf1+ Nd1 Be8 Rxg7+ Kh8 Rg3 Bh5 Rh3 Rxd1#,60
22579,d4 d5 e3 Nf6 f3 e6 c3 b5 Bxb5+ Bd7 a4 c6 Bd3 Nh5 Nh3 f6 e4 e5 dxe5 fxe5 O-O dxe4 Bg5 Be7 fxe4 h6 Be3 Nf6 Nd2 Kf7 Nf3 Be8 Nh4 Ke6 Bc4+ Nd5 b4 Kd7 Qg4+ Kc7 b5 Nxe3 Qe6 Nxc4 Qxc4 Bxh4 Rfd1 Qf6 Qc5 Nd7 b6+ Kb7 Qc4 Nxb6 Rab1 Bh5 Rf1 Qd8 Qb3 Rf8 a5 Bf7 Qb4 Be7 Qb2 Kc7 axb6+ axb6 Qxb6+ Kd7 Rfd1+ Ke8,72
22580,d4 Nf6 c4 e6 Nf3 d5 Nc3 c6 g3 dxc4 Bg2 b5 Ne5 a6 O-O Bb7 a4 Be7 axb5 axb5 Rxa8 Bxa8 Nxb5 cxb5 Bxa8 O-O Bg2 Bd6 Bg5 h6 Bxf6 Qxf6 Nf3 Qd8 d5 e5 Qc2 Qc7 Rc1 Na6 b3 cxb3 Qxc7 Nxc7 Nd2 Ra8 Nxb3 Kf8 e3 Ra2 Nc5 Ne8 Nb7 Ra7 Nd8 b4 Nc6 Ra4 Rb1 Nf6 Bf3 g6 Nd8 e4 Bd1 Ra6 Bb3 Nd7 Nc6 f5 Bc4 Rb6 Bb3 Be5 f3 exf3 Kf2 Bc3 Kxf3 Nc5 Ke2 Ne4 Na5 Ra6 Nc4 Nc5 Kf3 Ke7 g4 Nxb3 Rxb3 Ra1 gxf5 gxf5 Kf2 Rd1 Kf3 Rxd5 Nb2 Bxb2 Rxb2 Rb5 e4 Kd6 exf5 Rxf5+ Ke4 Rh5 Rc2 Rh4+ Kd3 h5 Rc4 Rh3+ Kc2 Rxh2+ Kb3 Rh3+ Kxb4 h4 Rc8 Rg3 Rh8 h3 Rh5 Ke6 Kc5 Kf6 Kd6 Kg6 Rh8 Kf5 Kd5 Kf4 Ke6 Kf3 Kf5 Kg2 Ra8 h2 Ra2+ Kh3 Ra1 Rf3+ Ke4 Rf2 Rb1 Rb2 Rxb2 h1=Q+ Ke3 Qc1+ Rd2 Kg4 Ke2 Kf4 Rd4+ Ke5 Rh4 Qc2+ Ke1 Kf5 Rd4 Qc3+ Rd2 Qc1+ Rd1 Qe3+ Kf1 Kf4 Rd6 Qc3 Rd8 Qf6 Re8 Kf3 Ke1 Qc6 Rf8+ Ke3 Kd1 Qd6+ Kc2 Qxf8 Kc3 Qc5+ Kb2 Kd3 Kb3 Qb5+ Ka2 Kc3 Ka3 Qb3#,194
22581,d4 d5 Nf3 e6 Bf4 Nf6 Bg3 Be7 e3 b6 Bd3 Bb7 Nbd2 Nbd7 O-O O-O Qe2 Rc8 c3 c5 Rad1 c4 Bc2 Nb8 Ne5 Nc6 f4 Nxe5 fxe5 Ne4 Nxe4 dxe4 Qg4 Bd5 Bxe4 Bxe4 Qxe4 Qd5 Qxd5 exd5 Rde1 f5 exf6 Rxf6 Rxf6 Bxf6 e4 dxe4 Rxe4 Rd8 Kf2 Kf7 Ke2 Re8 Rxe8 Kxe8 Ke3 Ke7 Ke4 Ke6 Be5 Bxe5 dxe5 g6 a4 a6 Kd4 b5 axb5 axb5 Kc5 Kxe5 Kxb5 Kd5 g4 g5 Kb4 Ke4 Kxc4 Kf4 b4 Kxg4 b5 Kh3 b6 Kxh2 b7 g4 b8=Q+ g3 Qc7 h5 Qf4 Kh3 Qf3 h4 Qh1+ Kg4 Kd3 h3 Ke3 g2 Qh2 Kh4 Kf2 g1=Q+ Qxg1 h2 Qxh2+ Kg4 Qg3+,111
22582,d4 e5 dxe5 Nc6 e6 fxe6 e3 Nf6 Bd3 Be7 Nc3 O-O Nf3 b6 e4 Bb7 Be3 Nb4 Be2 Nxe4 Nxe4 Bxe4 Qd4 Nxc2+,24
22583,d4 Nf6 Bg5 Ne4 Bf4 d5 Nc3 Nxc3 bxc3 e6 Nf3 c5 e3 Nc6 Bb5 Qa5 Bxc6+ bxc6 O-O Qxc3 Rb1 f6 Nh4 g6 dxc5 Qxc5 e4 Bd6 Be3 Qc4 exd5 Qxh4 dxc6 Qxh2#,34
22584,d4 e6 c4 d5 cxd5 exd5 Nc3 Nf6 Bg5 Be7 e3 c6 Bd3 a6 Nge2 h6 Bxf6 Bxf6 Ng3 Nd7 O-O O-O Nh5 Be7 Bc2 Bb4 Qd3 f5 g4 Nf6 Nxf6+ Qxf6 f4 Re8 Kf2 Bd7 Rg1 Re7 g5 Qd6 gxh6 Qxh6 Rg5 Qxh2+ Rg2 Qh3 Rag1 Rae8 Rg3 Qh2+ R1g2 Qh1 Qe2 Qh6 Qf1 Bd6 Qg1 Bxf4 exf4 Qxf4+ Rf3 Qh4+ Rgg3 f4 Qg2 fxg3+ Qxg3 Qxg3+ Rxg3 Rf7+ Kg2 Ref8 Bd3 Rf2+ Kg1 Rxb2 Na4 Rxa2 Nc5 Bf5 Bxf5 Rxf5 Nxb7 Rff2 Nd8 Rfd2 Rf3 Ra1+,88
22585,e4 c5 Nf3 Nc6 Bb5 Nd4 Nxd4 cxd4 Be2 g6 d3 Bg7 O-O d6 Nd2 e6 Nb3 Ne7 f4 O-O Bd2 b6 Qe1 a5 Qf2 Nc6 a4 Qc7 Bf3 Bd7 Rae1 Rac8 e5 dxe5 fxe5 Nxe5 Bf4 Nxf3+ Qxf3 Qxc2 Nd2 Qxa4 Ne4 Bc6 Bg5 Bxe4 Qxe4 Qd7 h4 h6 Bf4 Rc5 Qf3 h5 Bg5 Rf5 Qe4 Rxf1+ Rxf1 Rc8 Rf4 e5 Rf1 f5 Qe2 Re8 Qc2 e4 dxe4 fxe4 Qc4+ Kh7 Rf7 Qe6 Rb7 Qxc4 Bf6 Rg8 Bxg7 Rxg7 Rxb6 e3 Kh2 e2,84
22586,g3 d5 Nf3 c6 d3 Bg4 Nbd2 Nd7 h3 Bh5 g4 Bg6 Nh4 Qb6 Nxg6 hxg6 Bg2 Ngf6 Nb3 Nxg4 hxg4 Rxh1+ Bxh1 Ne5 e3 e6 f4 Nd7 Qf3 O-O-O Bd2 Nc5 Ba5 Qb5 Bxd8 Nxb3 axb3 Kxd8 Qh3 Bb4+ Ke2 Qc5 Rc1 Ke7 c3 Ba5 Qh4+ Kd7 Qe1 Qb5 b4 Bb6 Kd2 Qa4 Qd1 Qb5 Bf3 c5 bxc5 Qxb2+ Rc2,61
22587,d4 Nf6 Nf3 g6 c4 Bg7 Nc3 O-O e3 d6 b4 Nc6 b5 Nb8 Bd3 e5 dxe5 dxe5 Nxe5 Nbd7 Nxd7 Bxd7 Ba3 Re8 O-O Be6 Rb1 Ng4 h3 Bxc3 hxg4 Qh4 Qc2 Be5 f4 Bg7 f5 Be5 fxe6 Bh2+ Kh1 Bg3+ Kg1,43
22588,e4 d6 f4 Nf6 Nf3 g6 e5 Nfd7 d4 Bg7 Bc4 O-O Ng5 e6 O-O d5 Bd3 c5 Nf3 cxd4 Nxd4 Nc6 Nxc6 bxc6 Be3 c5 Bf2 c4 Be2 Qc7 Nc3 Nc5 Bd4 Bd7 Bf3 Rab8 Qd2 Rxb2 Nxd5 Qb8 Bxc5 Re8 Ne7+ Kh8 Bd6 Qb6+ Kh1 c3 Qxc3 Qxd6 exd6 Bxc3 Rab1 Rxb1 Rxb1 Bd2 h3 Bxf4 Rb7 Bxd6 Nc6 Bxc6 Bxc6 Rd8 Rd7 Rxd7 Bxd7,67
22589,d3 d6 Nf3 Nf6 Bd2 e6 b4 Bd7 b5 Be7 a4 a6 bxa6 Nxa6 h4 Nc5 h5 Nb3 cxb3 h6 g4 Bc6 g5 hxg5 Bxg5 Rf8 Bd2 d5 Nd4 e5 Nxc6 bxc6 e3 e4 f3 exf3 Qxf3 Qd6 h6 Qe6 hxg7 Rg8 Rh8 Kd7 Rxg8 Rxg8 Qg3 Ne4 dxe4 Rxg7 Qg2 Rg3 Qxg3 Bf6 Qf2 Bxa1 Qf5 Qxf5 exf5 Bc3 e4 Bxd2+,62
22590,e4 e5 f4 exf4 Nf3 d6 d4 Bg4 Bc4 Bxf3 Qxf3 Nf6 O-O Nc6 Qxf4 Nxd4 e5 d5 exf6 gxf6 Qxd4 dxc4 Re1+ Be7 Qxc4 O-O Bh6 Kh8 Nc3 Rg8 Qxf7 Bc5+ Kh1 Qd2 Qxf6+ Rg7 Qxg7#,37
22591,e4 e5 Nf3 Nc6 Bc4 h6 d3 Nf6 Nc3 d6 Be3 Be7 d4 exd4 Nxd4 Ne5 f4 Nxc4 b3 Nb6 e5 dxe5 fxe5 Nfd5 Nxd5 Nxd5 Bf4 Nxf4,28
22592,e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 d6 d3 h6 h3 Be7 Be3 O-O Qd2 Re8 Bxh6 gxh6 Qxh6 Bf8 Qg5+ Bg7 h4 Nd7 Qg3 Qf6 Kd1 a6 Bc4 Nb6 Bd5 Nxd5 Nxd5 Qd8 h5 Ne7 h6 Nxd5 exd5 Qf6 hxg7 Qxg7 Qxg7+ Kxg7 Kd2 Bg4 Ng5 Kg6 Ne4 Rh8 f3 Bd7 c4 f5 Ng3 Kg5 Ne2 b6 Raf1 f4 Nc3 Rh4 Ne4+ Kh5 Nf6+,65
22593,d4 c5 e3 cxd4 exd4 d5 Be2 Nf6 Nf3 e6 O-O Be7 Ne5 Nc6 f4 O-O c3 Ne4 Nd2 f5 Nxe4 dxe4 Nxc6 bxc6 Bc4 a5 Qb3 Ba6 Bxe6+ Kh8 Bc4 Bxc4 Qxc4 Qc7 Be3 Bf6 b4 axb4 cxb4 Qb6 a4 Rfd8 a5 Qa7 Rfd1 Rac8 Qb3 Bxd4 Bxd4 Rxd4 Rxd4 Qxd4+ Kh1 Qxa1+,54
